DATE,SCORE,SUBJECT,REVIEW,REVIEW_en
9 de fevereiro de 2022,50,Almoço no coco bambu Meireles,"Atendimento do garçom Rafael lima excelente. Atencioso, rápido. Pratos muito bem servidos. Com agilidade.","Service from waiter Rafael Lima excellent. Attentive, fast. Dishes very well served. With agility."
8 de fevereiro de 2022,50,Aniversário,Ótimo atendimento por parte do Isaías. Muito atencioso e educado. Nos ajudou bastante a comemorar um bom aniversário. Comida muito boa. Vale o preço e a visita.,Great service from Isaiah. Very attentive and polite. It helped us a lot to celebrate a good birthday. Very good food. Worth the price and the visit.
8 de fevereiro de 2022,50,Experiência maravilhosa.,"Comida ótima, bem servida, local super agradável e atendimento fantástico. Quando vierem, procurem o Izaias","Great food, well served, super nice place and fantastic service. When you come, look for Izaias"
7 de fevereiro de 2022,50,O Melhor atendimento!,"Quem vier no Coco Bambu Meireles, pode procurar o garçom Isaías, melhor atendimento e indicação de pratos!","Whoever comes to Coco Bambu Meireles, can look for the waiter Isaías, better service and recommendation of dishes!"
7 de fevereiro de 2022,50,Muito bom!,"Atendimento perfeito, Sr Izaias muito educado. Comida sempre excepcional. Ambiente com música agradável.","Perfect service, Mr Izaias very polite. Always exceptional food. Atmosphere with pleasant music."
6 de fevereiro de 2022,50,Ótimo restaurante! Indico!,Gustavo me atendeu com excelência. A comida foi servida rapidamente e com qualidade. Faço a indicação! :),Gustavo served me with excellence. The food was served quickly and of good quality. I make the appointment! :)
6 de fevereiro de 2022,50,Jantar romântico,"Atendido por Rubens. Pessoa do bem, boas indicações. Baixo o app e me fez escolher o melhor prato! Merece ser promovido.","Served by Rubens. Good person, good indications. Download the app and it made me choose the best dish! Deserves to be promoted."
6 de fevereiro de 2022,50,Jantar,"Adorei o atendimento! Muito atencioso e simpático. Ajudou a baixar o aplicativo, escolher os melhores prato.","I loved the service! Very attentive and friendly. Helped to download the application, choose the best dish."
6 de fevereiro de 2022,50,aniversário,"Fomos muito bem atendidos pelo Rubens, que foi muito gentil e prestativo. Nota 10 . Tudo ótimo . Comida maravilhosa.","We were very well attended by Rubens, who was very kind and helpful. Grade 10 . Everything's good . Wonderful food."
5 de fevereiro de 2022,50,Bom atendimento.,Ótimo atendimento pelo Rubens e comida a gosto. Ambiente aconchegante e música boa. Pretendo volta com meus amigos em breve.,Great service by Rubens and food to taste. Cozy atmosphere and good music. I plan on going back with my friends soon.
4 de fevereiro de 2022,50,Atendimento 10,"Fui atendida pelo Bandeira - O Rei da Varanda, impecável. Super atencioso e eficiente. Voltarei mais vezes!","I was attended by Bandeira - O Rei da Varanda, impeccable. Super attentive and efficient. I will come back more often!"
4 de fevereiro de 2022,50,Excelente,"Ótimo atendimento, feito pelo Izaias. Comida estava ótima! Camarões suculentos e lulas a doré suculentas.","Great service, made by Izaias. Food was great! Juicy prawns and succulent doré squid."
4 de fevereiro de 2022,50,Avaliação,"Ótimo atendimento e ótima comida Ambiente agradável, música excelente! Muito bom mesmo! Voltarei mais vezes","Great service and great food Nice atmosphere, great music! Really good! I will come back more often"
1 de fevereiro de 2022,50,aniversário,"Excelente atendimento de Abraão e Luciano, comida ótima,ambiente e bolo de aniversário perfeitos, ótima localização.","Excellent service from Abraão and Luciano, great food, perfect atmosphere and birthday cake, great location."
1 de fevereiro de 2022,50,Avaliação,"Atendimento excelente do Izaias e do Wellington, super carismático, atencioso, eficientes e educando!! Comida maravilhosa, muito bem feita e com uma apresentação excelente!!","Excellent service from Izaias and Wellington, super charismatic, attentive, efficient and educating!! Wonderful food, very well made and with an excellent presentation!!"
1 de fevereiro de 2022,50,Avaliação coco bambu,"Isaiaz e Wellington tops demais! Super atenciosos, prestativos, simpáticos, fazem o trabalho com amor.","Isaiaz and Wellington tops too! Super attentive, helpful, friendly, they do the job with love."
1 de fevereiro de 2022,50,Almoço ótimo ❤️😍🌻,"Amei o atendimento do izaias e Luciano, Super educados e gentis. Comida deliciosa. Parabéns ao chefe responsável.","I loved the service from izaias and Luciano, Super polite and kind. Delicious food. Congratulations to the responsible boss."
1 de fevereiro de 2022,50,Almoço,"Atendimento excelente dos garçons Luciano e Izaias! Recomendo demais, super atencioso e prestativos! Comida excelente","Excellent service from the waiters Luciano and Izaias! I highly recommend, super attentive and helpful! excellent food"
1 de fevereiro de 2022,50,Luciano e Isaías,"Muito atencioso, gostei muito da atenção e esclarecimentos, agradeço a atenção e cordialidade de sempre.","Very attentive, I really enjoyed the attention and clarifications, thank you for the attention and cordiality as always."
1 de fevereiro de 2022,50,Excelente atendimento dos garçons Isaías e Luciano! Prata da casa com certeza! Pratos maravilhosos!,Excelente atendimento dos garçons Isaías e Luciano! Prata da casa com certeza! Pratos maravilhosos! Recomendo!,Excellent service from the waiters Isaías and Luciano! House silver for sure! Wonderful dishes! I recommend!
1 de fevereiro de 2022,50,Avaliação,"Nota dez para comida e atendimento, com Luciano e Isaias, ótima comida e um perfeito ambiente, fomos muito bem tratados.","Note ten for food and service, with Luciano and Isaias, great food and a perfect atmosphere, we were treated very well."
31 de janeiro de 2022,50,ATENDIMENTO MARAVILHOSO!,ATENDIMENTO SEM IGUAL ! Izaias super eduacado e prestativo. O crepe de filet é muito bem servido e delicioso!! No happy hour os valores ficam muito bons!,UNEQUALED SERVICE! Izaias super polite and helpful. The filet crepe is very well served and delicious!! At happy hour the values ​​are very good!
30 de janeiro de 2022,50,Jantar,"Excelente! Comida, bebida e atendimento. Christian foi ótimo garçom. Espaço bambu com música boa!!!!","Great! Food, drink and service. Christian was a great waiter. Bamboo space with good music!!!!"
30 de janeiro de 2022,50,Aniversário,"Garçom Rubens! Atendimento rápido, bastante atencioso, bastante preocupado com o bom atendimento! Nota mil!","Waiter Rubens! Fast service, very attentive, very concerned with good service! Note a thousand!"
29 de janeiro de 2022,50,Aniversário,"Atendimento excelente pelo Jonathan, comida muito boa , bebida super gelada e com preço muito bom tudo ótimo","Excellent service by Jonathan, very good food, super cold drink and very good price all great"
29 de janeiro de 2022,50,Jantar no Coco Bambu,Serviço sensacional. Comida maravilhosa. Crianças tambem amaram o parquinho.b Rafael nos serviu super bem.,Sensational service. Wonderful food. Children also loved the playground.b Rafael served us very well.
29 de janeiro de 2022,50,Jantar com familia,"Show! Comida ótima, ambiente incrível e o serviço impecável. Recomendo demais. O nosso garçom se chamava Rafael e ele foi incrível.","Show! Great food, amazing atmosphere and impeccable service. I highly recommend. Our waiter was named Rafael and he was amazing."
29 de janeiro de 2022,50,Atendimento muito top,"O ambiente é amplo , sofisticado comida excelente como sempre toda a equipe está de parabéns voltarei mais vezes","The atmosphere is wide, sophisticated food excellent as always the whole team is to be congratulated I will come back more often"
27 de janeiro de 2022,50,Casamento Ana Julia e Luan,"Ótimo atendimento. Jonhantan e Cumim Rafael muito obrigada, Rafael de Lima, Débora e Jeferson, ótimo!","Great service. Jonhantan and Cumim Rafael thank you very much, Rafael de Lima, Débora and Jeferson, great!"
27 de janeiro de 2022,50,Casamento,Comida de ótima qualidade E bebidas geladas Sobre o atendimento do comin Rafael que está sobre treinamento e garçom Jotthana Rafael de lima e Dedora Jheffrey,Great quality food And cold drinks About the service of comin Rafael who is under training and waiter Jotthana Rafael de Lima and Dedora Jheffrey
27 de janeiro de 2022,50,Melhor camarão coco bambu da vida,"Ambiente e comida, maravilhosos! E atendimento perfeito do Christian. Adorei!!! Super recomendo o Camarão coco bambu","Ambience and food, wonderful! And perfect service from Christian. I loved it!!! I highly recommend the Bamboo Coconut Shrimp"
27 de janeiro de 2022,50,Coco Bambu Meireles Fortaleza,Recomendo conhecerem o primeiro Coco Bambu do Brasil. Ambiente muito agradável e atendimento show (em especial do garçom Rafael!!). A comida e bebida seguem a qualidade de toda a rede. :),I recommend getting to know the first Coco Bambu in Brazil. Very pleasant atmosphere and show service (especially from the waiter Rafael!!). Food and drink follow the quality of the entire chain. :)
27 de janeiro de 2022,50,Almoço no Coco Bambu Meireles.,"Excelente atendimento com Garçom Rafael e garçom wendel. Ambiente aconchegante, música ao vivo e comida saborosa.","Excellent service with Waiter Rafael and waiter Wendel. Cozy atmosphere, live music and tasty food."
26 de janeiro de 2022,50,aniversario em fanilia,comemoramos o aniversario no Coco Bambu e foi excelente. A comida estava otima e o servico foi extraordinario! Uma mencao especial ao Jhonattan que nos prestou um otimo atendimento! Parabens a equipe do Coco Bambu que nos prestou uma noite memoravel!,we celebrated our birthday at Coco Bambu and it was excellent. The food was great and the service was extraordinary! A special mention to Jhonattan who provided us with great service! Congratulations to the Coco Bambu team that gave us a memorable night!
26 de janeiro de 2022,50,Almoço do coco bambu,"Atendimento com Rafael Lima, muito solícito e simpático, prato maravilhoso e boa indicação do Rafael.","Service with Rafael Lima, very helpful and friendly, wonderful dish and good recommendation from Rafael."
25 de janeiro de 2022,50,Muito bom,Local muito agradável Comida muito boa e pratos individuais bem servidos Recomendo com certeza. As vezes tem fila,Very nice place Very good food and well served individual dishes I definitely recommend it. sometimes there is a queue
24 de janeiro de 2022,50,Muito bom!!,"Lugar maravilhoso, ambiente ótimo e aconchegante além do excelente atendimento do Jonathan!! Mais que recomendo!","Wonderful place, great and cozy atmosphere in addition to Jonathan's excellent service!! More than I recommend!"
